SH600493,凤竹纺织,纺织制造,3117120000,272000000,272000000
SH600495,晋西车轴,非汽车交运,10100475800,1208190890,1103320920
SH600496,精工钢构,建筑装饰,8382970900,1510445200,1510445200
SH600497,驰宏锌锗,有色冶炼加工,14724563000,1667560890,1667560890
SH600498,烽火通信,通信设备,25471526000,1046918470,966704550
SH600499,科达洁能,专用设备,11902190000,744352100,669081860
SH600500,中化国际,基础化学,21121748000,2083012700,1723124700
SH600501,航天晨光,专用设备,8050729600,421283600,389283600
SH600502,安徽水利,建筑装饰,7271211100,531910100,501930000
SH600503,华丽家族,房地产开发,13571396000,1602290000,1562690700
SH600505,西昌电力,电力,2967579500,364567500,364567500
SH600506,香梨股份,种植业与林业,2372172400,147706873,147706873
SH600507,方大特钢,钢铁,6882422600,1326092985,1326092985
SH600508,上海能源,煤炭开采,6649005600,722718000,722718000
SH600509,天富能源,电力,7100661200,905696586,838696586
SH600510,黑牡丹,纺织制造,8607121100,1047095030,795522700
SH600511,国药股份,医药商业,14316120000,478800000,277643426
SH600512,腾达建设,建筑装饰,4937480600,1018037230,736940660
SH600513,联环药业,化学制药,3092724400,168909040,152100000
SH600515,海岛建设,零售,4646287800,422774140,422774140
SH600516,方大炭素,新材料,14526905000,1719160378,1719160378
SH600517,置信电气,电气设备,13317568000,1356167800,1113669000
SH600518,康美药业,中药,57606319000,4397429000,4397429000
SH600519,贵州茅台,饮料制造,2.50963E+11,1256197800,1256197800
SH600520,中发科技,通用设备,2953135200,158430000,153890000
SH600521,华海药业,化学制药,17052462000,793137770,783755850
SH600522,中天科技,通信设备,17481723000,1044308430,862767520
SH600523,贵航股份,汽车零部件,4363674300,288793800,288603300
SH600525,长园集团,电气设备,14705178000,1091698460,867782110
SH600526,菲达环保,专用设备,6804240100,547404670,406889450
SH600527,江南高纤,化工合成材料,4138781300,802089390,802089390
SH600528,中铁二局,建筑装饰,19173888000,1459200000,1459200000
SH600529,山东药玻,医疗器械服务,3979096500,257380111,257380111
SH600530,交大昂立,生物制品,6667440000,312000000,312000000
SH600531,豫光金铅,有色冶炼加工,3501674200,295250776,295250776
SH600532,宏达矿业,石油矿业开采,7322972600,516065720,396234400
SH600533,栖霞建设,房地产开发,5386500000,1050000000,1050000000
SH600535,天士力,中药,37287223000,1080475880,1032842650
SH600536,中国软件,计算机应用,11790376700,494562780,484712240
SH600537,亿晶光电,电气设备,6164122600,588179630,485871300
SH600538,国发股份,化学制品,5503154000,464401185,279216000
SH600540,新赛股份,种植业与林业,2858504500,470923310,463123310
SH600543,莫高股份,饮料制造,2915769600,321120000,321120000
SH600545,新疆城建,建筑装饰,5494138400,675785778,675785778
SH600546,山煤国际,煤炭开采,9912280700,1982456140,1982456140
SH600547,山东黄金,有色冶炼加工,26454916000,1423072408,1423072408
SH600548,深高速,公路铁路运输,16094085000,2180770326,1433270326
SH600549,厦门钨业,有色冶炼加工,16515635000,1081574000,886574000
SH600550,保变电气,电气设备,10036330200,1534607100,1372990900
SH600551,时代出版,传媒,8553505800,505825296,505825296
SH600552,方兴科技,建筑材料,5864094000,383524790,342239360
SH600555,九龙山,房地产开发,9293955000,1303500000,973500000
SH600556,慧球科技,综合,7382642300,394793708,394793708
SH600557,康缘药业,中药,10674843900,513707600,368528530
SH600558,大西洋,通用设备,3763956300,598403220,552483050
SH600559,老白干酒,饮料制造,8032271300,175224070,140000000
SH600560,金自天正,专用设备,3508997900,223645500,223645500
SH600561,江西长运,公交,2958558700,237064000,237064000
SH600562,国睿科技,国防军工,12390367500,257061570,168178590
SH600563,法拉电子,半导体及元件,6909750000,225000000,225000000
SH600565,迪马股份,房地产开发,16233365000,2345862000,1472202600
SH600566,济川药业,化学制药,17152931000,781454700,170630400
